ID,loc,title,bedrom,bathroom,parking_space,price
1741,Ebonyi,Penthouse,7.0,2.0,1.0,2569307.879
11699,Plateau,Semi-detached duplex,5.0,,3.0,1841081.308
5056,Kwara,Flat,3.0,2.0,4.0,1299915.571
11267,Enugu,Semi-detached duplex,,3.0,3.0,1964734.688
11372,Kebbi,Detached duplex,5.0,1.0,1.0,1812671.197
3532,Benue,Mansion,,2.0,3.0,3319723.683
416,Abia,Terrace duplex,,3.0,6.0,1002934.233
1262,Niger,Semi-detached duplex,4.0,1.0,4.0,1510348.318
11075,Bauchi,Mansion,1.0,7.0,,2257035.549
869,Nasarawa,Detached duplex,2.0,2.0,4.0,1558451.837
5429,Rivers,Detached duplex,2.0,3.0,,2286189.639
11402,Ondo,Mansion,7.0,7.0,6.0,5428317.668
8378,Yobe,Bungalow,5.0,,5.0,1512091.12
2286,Anambra,Apartment,4.0,,2.0,1489673.913
980,Zamfara,Penthouse,2.0,2.0,3.0,1554252.127
1289,Ebonyi,Bungalow,1.0,,1.0,760966.9657
1477,Yobe,,2.0,1.0,3.0,1520046.655
8945,Jigawa,Bungalow,3.0,,3.0,1232234.141
4737,Jigawa,Detached duplex,7.0,2.0,5.0,2374662.099
12611,,Detached duplex,6.0,7.0,1.0,2249534.676
3041,Zamfara,Apartment,6.0,6.0,6.0,1686066.92
2268,Gombe,,3.0,2.0,2.0,982785.2717
4769,Ebonyi,,1.0,7.0,2.0,1044294.65
4633,Imo,Bungalow,9.0,,4.0,2729372.316
226,,Apartment,2.0,3.0,6.0,948745.1968
3627,Kebbi,Semi-detached duplex,9.0,,4.0,2527983.48
1658,,Cottage,3.0,2.0,4.0,1184081.619
11690,Bayelsa,,7.0,5.0,5.0,3321775.209
10458,Nasarawa,,8.0,1.0,1.0,2144941.311
2433,Ondo,Townhouse,1.0,2.0,3.0,1403708.087
1707,Oyo,Bungalow,5.0,2.0,,1815370.041
609,Osun,Flat,6.0,5.0,,2091907.562
534,Kogi,Apartment,1.0,2.0,4.0,835390.7699
3190,Nasarawa,Townhouse,,2.0,1.0,1285839.493
2591,Akwa Ibom,Penthouse,4.0,4.0,6.0,3382610.482
5077,Cross River,Terrace duplex,6.0,6.0,3.0,2751998.167
2373,Taraba,Penthouse,7.0,4.0,5.0,3080232.331
4052,Ekiti,Detached duplex,7.0,4.0,2.0,2866908.901
3259,Ondo,,1.0,2.0,4.0,4322711.174
2370,Bauchi,Flat,3.0,2.0,2.0,1035597.211
3572,Rivers,Mansion,5.0,1.0,3.0,6700031.092
1167,Sokoto,Bungalow,3.0,1.0,,1140815.2
2834,Kadna,,,2.0,2.0,1623026.264
3358,Kebbi,Penthouse,2.0,,2.0,1105520.538
3017,Lagos,Detached duplex,2.0,2.0,2.0,5375883.488
12058,,Bungalow,2.0,1.0,1.0,1242744.519
1097,Edo,Flat,3.0,,2.0,1423173.685
1205,Enugu,,2.0,6.0,5.0,2063151.427
10921,Jigawa,Terrace duplex,,7.0,1.0,1748715.443
9988,Benue,Apartment,6.0,7.0,4.0,1839797.352
4636,Oyo,Detached duplex,,5.0,6.0,1806872.307
12954,Ogun,Terrace duplex,,6.0,5.0,2816411.959
7366,,Semi-detached duplex,6.0,7.0,6.0,2256081.269
456,Nasarawa,Bungalow,2.0,2.0,4.0,1262008.87
4659,Anambra,,2.0,6.0,6.0,2098936.867
891,Bauchi,Apartment,1.0,7.0,4.0,859588.754
6323,Kebbi,Semi-detached duplex,2.0,3.0,2.0,1093672.541
144,,Penthouse,1.0,2.0,2.0,1901990.79
6231,Abia,Mansion,2.0,7.0,,2397512.838
10309,Ogun,,,5.0,4.0,1427838.076
720,Rivers,Terrace duplex,3.0,1.0,1.0,1902844.038
2393,,Mansion,,1.0,3.0,1243506.473
2803,Lagos,Flat,4.0,,4.0,4688124.439
3988,Ondo,Penthouse,,1.0,3.0,2964641.542
8151,Gombe,Townhouse,5.0,1.0,6.0,1996150.39
84,Oyo,,,2.0,1.0,1754818.18
653,Ebonyi,Flat,2.0,1.0,1.0,927705.9386
888,Imo,,4.0,1.0,1.0,1843181.747
2492,Ogun,Terrace duplex,5.0,6.0,,2510598.83
8668,Abia,,1.0,4.0,6.0,2105012.522
3090,Borno,Terrace duplex,,,2.0,2288778.215
5891,Plateau,Mansion,9.0,5.0,5.0,4917433.256
8075,Abia,Terrace duplex,6.0,,2.0,1929600.272
7893,Kogi,,9.0,1.0,3.0,2216083.447
6346,Enugu,Terrace duplex,5.0,5.0,2.0,2249337.211
12435,Kebbi,,9.0,1.0,1.0,2506664.599
9,Ondo,Detached duplex,,1.0,4.0,2473399.316
2047,Lagos,Cottage,,2.0,3.0,1207450.15
1495,,Townhouse,,1.0,1.0,1742202.575
983,Akwa Ibom,Mansion,3.0,1.0,2.0,2579888.753
916,,Detached duplex,4.0,1.0,1.0,2136669.502
2006,Enugu,Mansion,3.0,2.0,,1903266.467
2126,Kadna,Detached duplex,4.0,1.0,1.0,1679260.132
2712,Delta,,2.0,1.0,3.0,2675954.674
1957,Benue,Mansion,4.0,1.0,1.0,1777742.028
12264,Taraba,Detached duplex,5.0,5.0,,2295089.136
11994,Rivers,Townhouse,2.0,,4.0,2240617.984
9019,Oyo,Townhouse,6.0,,4.0,2855750.539
517,Oyo,Flat,7.0,3.0,6.0,2506928.88
2614,Bayelsa,Flat,2.0,2.0,,1764947.635
3708,Borno,Bungalow,5.0,7.0,4.0,1658328.554
1187,Gombe,Mansion,1.0,2.0,,1999740.541
2734,Niger,Mansion,4.0,,4.0,4099207.314
3742,Plateau,,4.0,2.0,3.0,1338107.45
4953,Ebonyi,Semi-detached duplex,6.0,,5.0,2021921.566
8757,Oyo,,6.0,2.0,5.0,4530669.539
3966,Bayelsa,Apartment,5.0,4.0,2.0,2361903.557
3083,,Mansion,3.0,2.0,1.0,13763399.67
8796,Ekiti,Apartment,1.0,,1.0,992963.9507
969,Delta,Mansion,,1.0,3.0,5917453.923
11093,Plateau,,7.0,2.0,6.0,4101234.573
11945,Gombe,Terrace duplex,,6.0,5.0,2403815.702
600,Ekiti,,3.0,1.0,2.0,1647869.913
10329,Zamfara,Apartment,,5.0,2.0,1949309.491
2524,Adamawa,Mansion,1.0,2.0,5.0,2197536.428
6519,Gombe,Detached duplex,9.0,4.0,6.0,3199472.109
2699,Cross River,Penthouse,1.0,2.0,2.0,2266226.358
8102,Anambra,Mansion,6.0,,6.0,4592480.754
582,Gombe,Penthouse,5.0,2.0,1.0,2328883.318
5705,Yobe,,6.0,7.0,1.0,2094737.526
1535,Ekiti,Detached duplex,6.0,1.0,5.0,2574133.803
3552,,Townhouse,4.0,6.0,6.0,3207901.989
5230,Zamfara,Terrace duplex,6.0,5.0,4.0,1939755.465
453,Sokoto,Detached duplex,2.0,1.0,1.0,1215612.181
7559,,Semi-detached duplex,2.0,2.0,1.0,1803293.141
5072,Akwa Ibom,Apartment,5.0,7.0,5.0,2293146.745
9967,Nasarawa,Mansion,4.0,,3.0,3591686.345
11374,Abia,Terrace duplex,4.0,1.0,3.0,1416544.059
8448,Sokoto,Townhouse,1.0,1.0,2.0,947019.0404
10607,Nasarawa,Penthouse,5.0,2.0,5.0,2733525.334
2478,Katsina,,2.0,1.0,3.0,1338689.409
12689,Imo,Apartment,7.0,4.0,5.0,2123269.849
5235,Kano,Flat,6.0,4.0,1.0,2033243.906
6473,Kwara,Flat,7.0,6.0,,2167618.863
11479,Cross River,,2.0,,5.0,1595290.862
832,Taraba,Townhouse,4.0,1.0,2.0,1515749.75
4934,Ondo,Mansion,6.0,4.0,3.0,4593038.421
6938,Bauchi,,7.0,6.0,6.0,2032922.545
11013,Imo,,5.0,7.0,3.0,2366717.355
3252,Akwa Ibom,,9.0,4.0,1.0,3552864.878
6532,Akwa Ibom,Penthouse,9.0,,2.0,4718943.683
2287,Oyo,Townhouse,5.0,6.0,4.0,2564012.387
1690,Kano,Apartment,4.0,1.0,1.0,1410908.973
2028,Imo,Townhouse,1.0,,2.0,1238759.478
5123,Kano,Detached duplex,3.0,4.0,,2005182.405
9405,Edo,Penthouse,9.0,2.0,,3971795.648
9583,Kano,Flat,4.0,4.0,,1675628.597
9060,Benue,Mansion,9.0,,5.0,4768640.206
516,Lagos,Townhouse,5.0,2.0,4.0,2672267.102
798,,Apartment,5.0,5.0,3.0,2156264.88
2064,Cross River,,5.0,1.0,2.0,2143409.656
7532,Enugu,Flat,,1.0,2.0,2106965.693
12393,Osun,Terrace duplex,7.0,,4.0,2517048.622
6748,Ebonyi,Townhouse,4.0,2.0,3.0,1570088.075
4407,Taraba,Terrace duplex,6.0,6.0,,2127148.021
4696,Edo,Detached duplex,,2.0,6.0,3410046.209
7156,Ebonyi,Flat,3.0,5.0,5.0,1268670.226
3369,Katsina,Flat,5.0,2.0,5.0,1696093.805
1533,,Mansion,7.0,2.0,,4254136.515
4925,Kwara,Semi-detached duplex,5.0,5.0,6.0,1981831.817
582,Delta,Penthouse,9.0,2.0,,4642589.355
3546,Plateau,Penthouse,4.0,2.0,4.0,2240708.445
74,Rivers,Cottage,5.0,2.0,1.0,2381381.388
4887,Adamawa,Apartment,8.0,5.0,5.0,2173697.98
12813,Sokoto,Mansion,5.0,,3.0,2960176.51
1693,Kwara,Flat,5.0,2.0,4.0,1554779.057
8000,Nasarawa,Semi-detached duplex,3.0,,6.0,1592815.891
9439,Lagos,Terrace duplex,,1.0,3.0,2335256.619
8181,Ogun,Flat,4.0,1.0,4.0,1871181.19
1168,Bauchi,Terrace duplex,5.0,1.0,,1422552.744
8253,Adamawa,,7.0,5.0,6.0,4324424.147
8047,Akwa Ibom,Penthouse,2.0,5.0,1.0,2581932.062
2604,,Penthouse,5.0,5.0,6.0,2387821.051
5979,Edo,Flat,6.0,4.0,,2224433.89
3696,Yobe,Penthouse,4.0,1.0,2.0,1888667.617
1517,Imo,Townhouse,9.0,2.0,6.0,3164277.636
10778,Kwara,Apartment,2.0,6.0,3.0,1089773.075
11487,Delta,,9.0,3.0,5.0,3640543.373
2055,Zamfara,Terrace duplex,3.0,2.0,3.0,1185715.919
9091,Lagos,Terrace duplex,5.0,7.0,3.0,3713077.095
8313,Benue,Detached duplex,6.0,2.0,3.0,2334685.685
195,Sokoto,Flat,,1.0,2.0,914624.339
6700,Benue,Semi-detached duplex,8.0,,6.0,2565460.439
6567,Adamawa,Flat,2.0,1.0,5.0,1108391.159
1315,Sokoto,,1.0,2.0,1.0,907409.7197
12013,Akwa Ibom,Mansion,6.0,4.0,2.0,5328119.443
12301,Benue,Apartment,8.0,,4.0,2182889.183
324,Lagos,,4.0,1.0,4.0,5055103.368
7236,Adamawa,,9.0,6.0,4.0,2585600.477
801,,Penthouse,4.0,1.0,3.0,2248370.236
10143,Kwara,,5.0,3.0,5.0,2529963.882
7561,Bauchi,Flat,4.0,2.0,2.0,1306452.805
7361,Ebonyi,Mansion,9.0,5.0,1.0,4238630.0
8368,Cross River,Mansion,1.0,7.0,,3574961.893
6562,Delta,,7.0,3.0,5.0,2846520.665
1127,,Bungalow,2.0,1.0,1.0,875127.1932
1768,Borno,Bungalow,3.0,7.0,,1305270.675
4362,Borno,,4.0,6.0,2.0,1550225.77
8913,Abia,Semi-detached duplex,2.0,1.0,3.0,1052497.035
1744,Zamfara,Bungalow,2.0,1.0,1.0,872128.3932
6934,Bauchi,Apartment,,5.0,5.0,1474430.378
2741,Lagos,Terrace duplex,9.0,3.0,5.0,4794278.771
1740,Rivers,Penthouse,4.0,2.0,,3584388.997
689,Osun,Penthouse,2.0,,2.0,1784090.09
1260,Sokoto,Townhouse,3.0,3.0,5.0,1455718.026
811,,Penthouse,3.0,1.0,2.0,1635721.978
2414,Yobe,Penthouse,5.0,,1.0,2093244.557
135,Rivers,Detached duplex,1.0,1.0,2.0,1861988.531
7270,Oyo,Flat,8.0,2.0,3.0,2609547.816
748,Gombe,Mansion,1.0,,3.0,3209437.554
3998,Enugu,,6.0,1.0,5.0,2799396.89
3667,Rivers,Detached duplex,,4.0,2.0,3545597.335
169,Kebbi,Penthouse,7.0,6.0,1.0,2747467.977
1808,Kadna,Flat,5.0,1.0,3.0,1473280.351
305,,Flat,4.0,1.0,1.0,1261682.621
2200,Anambra,Semi-detached duplex,4.0,1.0,,1735963.592
2441,Bayelsa,,3.0,2.0,2.0,3164637.866
9143,Anambra,,7.0,5.0,5.0,3750715.194
2517,Kebbi,,4.0,1.0,2.0,770644.1758
4380,Ebonyi,Penthouse,9.0,6.0,1.0,3219890.577
4514,Enugu,Terrace duplex,3.0,3.0,1.0,1684125.315
9787,Benue,Detached duplex,4.0,2.0,,1885624.51
6173,Zamfara,Flat,8.0,3.0,6.0,2137097.53
2397,Akwa Ibom,,1.0,5.0,1.0,1599612.487
1745,Niger,Apartment,9.0,5.0,,2380374.558
4516,Kano,,2.0,5.0,4.0,1493982.114
2914,Plateau,Semi-detached duplex,4.0,,4.0,1464008.816
2504,Jigawa,Semi-detached duplex,1.0,2.0,,954437.9597
1500,Enugu,Apartment,2.0,,,1240504.4
9428,,Terrace duplex,7.0,5.0,5.0,3226455.212
1663,,Terrace duplex,5.0,1.0,1.0,1585960.665
4954,Oyo,Detached duplex,7.0,1.0,4.0,3022971.41
3905,,Mansion,4.0,,2.0,4782755.296
729,,Mansion,2.0,1.0,3.0,1417424.218
3065,,Penthouse,6.0,2.0,3.0,2395637.491
2473,Bayelsa,Terrace duplex,8.0,7.0,1.0,3898738.488
4176,Taraba,Mansion,6.0,4.0,3.0,3783783.942
2181,Sokoto,Terrace duplex,5.0,1.0,,1434209.246
1531,Delta,Cottage,2.0,2.0,,1242831.67
2303,,Terrace duplex,1.0,1.0,2.0,1120707.241
1780,Edo,Townhouse,1.0,2.0,4.0,1571902.992
1978,Enugu,Mansion,,2.0,1.0,3550041.883
3994,Gombe,,9.0,2.0,4.0,2857481.729
2991,,Mansion,7.0,4.0,4.0,8086733.349
931,Imo,Mansion,,1.0,6.0,4795272.96
11057,Zamfara,Detached duplex,5.0,3.0,5.0,1988245.855
1848,Imo,Cottage,2.0,1.0,3.0,1308148.774
11260,Edo,Detached duplex,1.0,1.0,5.0,1555728.506
721,Sokoto,,5.0,1.0,3.0,1370750.861
4818,,Detached duplex,5.0,7.0,1.0,2266719.072
7401,Ogun,Semi-detached duplex,8.0,3.0,6.0,3193614.115
8335,Borno,Terrace duplex,,1.0,5.0,1457534.654
2619,Katsina,Semi-detached duplex,5.0,2.0,2.0,1596104.628
9436,Plateau,Detached duplex,1.0,6.0,5.0,1473871.373
2474,Rivers,Apartment,,2.0,,1889435.886
8730,Ondo,Bungalow,3.0,,6.0,1576193.306
3706,Oyo,Flat,1.0,1.0,1.0,1150941.141
9484,Ebonyi,Detached duplex,2.0,5.0,,1477937.692
2127,,Penthouse,3.0,3.0,5.0,2043107.592
6383,Nasarawa,Mansion,1.0,6.0,6.0,2853936.556
770,Kogi,Flat,2.0,2.0,2.0,951888.7231
12302,,Semi-detached duplex,5.0,4.0,5.0,3033034.558
2686,Bayelsa,Penthouse,3.0,2.0,,3254501.634
94,,Terrace duplex,4.0,4.0,5.0,1722474.991
2559,,Flat,8.0,1.0,4.0,2596417.525
11657,Yobe,Mansion,5.0,3.0,4.0,3068541.319
3609,Yobe,Cottage,2.0,,2.0,1005238.275
12751,Abia,,5.0,2.0,1.0,2106179.385
9425,Niger,Semi-detached duplex,3.0,7.0,1.0,1537539.401
1772,Enugu,Penthouse,1.0,,4.0,2132087.429
346,Anambra,Detached duplex,,2.0,3.0,1950973.467
1846,Ebonyi,Flat,,4.0,,1959886.011
2482,Kwara,Townhouse,1.0,2.0,2.0,1087870.74
2334,Benue,Bungalow,1.0,,4.0,988697.9635
6261,Lagos,Apartment,1.0,3.0,4.0,1755092.618
843,Katsina,Penthouse,,2.0,3.0,2076064.944
4372,Benue,Townhouse,1.0,5.0,5.0,1307058.913
1686,,Cottage,4.0,1.0,2.0,1373697.466
2871,Ebonyi,Semi-detached duplex,,2.0,2.0,1324873.852
8788,Bayelsa,Penthouse,2.0,2.0,1.0,2719253.037
2140,Ogun,Penthouse,5.0,2.0,4.0,3551237.796
76,Delta,Flat,2.0,1.0,,1494237.366
2408,Katsina,Semi-detached duplex,3.0,,4.0,1410333.254
969,Kadna,Detached duplex,5.0,1.0,1.0,1884518.725
1744,Oyo,Townhouse,,1.0,4.0,1880150.142
894,Borno,Bungalow,8.0,2.0,,2018598.073
2603,Niger,Cottage,,2.0,2.0,815145.9301
6499,,Mansion,6.0,7.0,6.0,4606389.731
8972,Anambra,,7.0,4.0,5.0,2286653.687
937,Kwara,Apartment,1.0,3.0,5.0,881018.058
6051,Kwara,Semi-detached duplex,6.0,7.0,6.0,2256081.269
1303,Kwara,Detached duplex,2.0,1.0,2.0,1392473.561
1440,,Cottage,,2.0,3.0,858326.586
1732,Anambra,Townhouse,6.0,6.0,6.0,2871869.894
5202,Delta,Detached duplex,1.0,6.0,6.0,2218924.069
5161,Kwara,Bungalow,9.0,2.0,,2460301.067
11193,Bauchi,Flat,,4.0,3.0,2298311.185
3504,Cross River,Detached duplex,7.0,3.0,,3378434.119
7713,Nasarawa,Bungalow,7.0,1.0,6.0,2251036.604
2484,Delta,Flat,2.0,7.0,,1773534.959
3254,,Mansion,2.0,4.0,4.0,2898526.899
2023,Nasarawa,Detached duplex,4.0,2.0,4.0,2098599.514
5410,Katsina,Mansion,,5.0,1.0,4719637.369
2388,,Semi-detached duplex,5.0,1.0,3.0,2187695.156
4870,Enugu,Apartment,6.0,1.0,4.0,1957485.84
2107,Ondo,,4.0,3.0,2.0,1935455.692
6096,Benue,Flat,3.0,2.0,4.0,1299915.571
373,Akwa Ibom,Flat,5.0,2.0,3.0,2176766.112
4782,Imo,Apartment,2.0,,3.0,1175838.642
5065,Oyo,Mansion,1.0,,4.0,2853687.873
2332,,Apartment,,1.0,1.0,1133928.994
539,Kano,Townhouse,9.0,2.0,3.0,3076440.647
7994,Yobe,Detached duplex,5.0,7.0,5.0,2138996.707
5092,Osun,Townhouse,,2.0,2.0,1669353.737
5991,Kebbi,Townhouse,,5.0,1.0,2435740.025
736,,Mansion,5.0,2.0,3.0,2403959.236
9631,Zamfara,Townhouse,2.0,7.0,2.0,1335064.017
3244,Jigawa,,4.0,2.0,4.0,1430063.123
765,Bauchi,,5.0,2.0,2.0,1067302.053
2567,Borno,Penthouse,2.0,,1.0,1584271.933
3327,Ogun,Mansion,6.0,2.0,3.0,4793075.218
1055,Bauchi,,9.0,6.0,2.0,2517828.287
2647,Gombe,Penthouse,1.0,2.0,2.0,1017326.59
2490,Kwara,Bungalow,4.0,1.0,3.0,1296674.622
1642,Osun,Flat,2.0,1.0,3.0,1206418.489
3983,Lagos,Flat,5.0,1.0,4.0,4966246.256
7291,Kadna,Mansion,1.0,6.0,2.0,2346775.611
1142,Imo,Bungalow,5.0,1.0,1.0,1514339.597
424,Rivers,,1.0,2.0,3.0,1930113.201
3004,Kadna,,3.0,1.0,5.0,2723570.401
975,,Townhouse,8.0,5.0,2.0,4155856.201
2477,Kwara,Detached duplex,5.0,1.0,1.0,1844382.014
11236,Ondo,Flat,2.0,1.0,1.0,1242744.519
9357,Adamawa,Flat,2.0,,2.0,1108579.005
5925,Sokoto,Penthouse,8.0,3.0,5.0,2967448.571
240,,Bungalow,2.0,2.0,4.0,1337395.808
5201,Oyo,Flat,3.0,5.0,6.0,1732817.569
5852,Nasarawa,Flat,4.0,,3.0,1781349.974
2208,Oyo,Cottage,1.0,,,1260013.648
657,Gombe,Flat,3.0,1.0,,756684.772
6873,Ogun,Penthouse,3.0,6.0,,2973373.451
8153,,Bungalow,6.0,1.0,5.0,1693559.919
4554,Borno,Apartment,4.0,5.0,3.0,1273911.504
11774,,Terrace duplex,3.0,5.0,4.0,1698695.763
2668,Akwa Ibom,,3.0,5.0,6.0,2476033.07
4310,Bauchi,Bungalow,1.0,7.0,2.0,936000.915
709,Katsina,Terrace duplex,4.0,1.0,4.0,1463509.856
8131,Kano,Semi-detached duplex,8.0,4.0,,2764645.778
756,Ekiti,Terrace duplex,6.0,7.0,4.0,2417043.481
7968,Anambra,Terrace duplex,2.0,5.0,,1613527.206
146,Cross River,Terrace duplex,5.0,1.0,2.0,2113754.075
4817,Enugu,Apartment,5.0,7.0,2.0,1916529.012
2416,Sokoto,Flat,3.0,1.0,1.0,1012416.417
8790,Osun,,6.0,1.0,4.0,2179170.383
9576,Kebbi,Terrace duplex,2.0,7.0,6.0,1298995.338
8162,Borno,Detached duplex,4.0,3.0,,1755534.21
9687,,Bungalow,4.0,4.0,5.0,2029024.559
219,Imo,Townhouse,,6.0,5.0,3075355.462
7774,Oyo,Mansion,4.0,3.0,6.0,3952093.612
10058,,Detached duplex,5.0,1.0,2.0,1837721.005
803,,,8.0,6.0,3.0,3693486.023
6995,Rivers,Penthouse,5.0,5.0,,3944554.799
5134,Delta,Mansion,4.0,4.0,6.0,4785506.734
1925,Zamfara,Flat,4.0,1.0,2.0,1152966.446
7849,,Penthouse,9.0,5.0,5.0,4331849.003
3192,Katsina,Flat,3.0,5.0,1.0,1331428.27
5835,Gombe,Penthouse,,3.0,6.0,2812165.393
1466,Adamawa,Flat,1.0,2.0,4.0,922707.2711
3207,Gombe,Semi-detached duplex,4.0,2.0,6.0,1675417.27
11388,Taraba,Detached duplex,2.0,,1.0,1523849.126
2981,,Detached duplex,3.0,1.0,1.0,1492742.371
4625,Yobe,Terrace duplex,7.0,2.0,,2020608.451
9110,Rivers,Townhouse,1.0,2.0,1.0,1720385.481
8634,Kadna,Terrace duplex,7.0,7.0,,2462479.358
9597,Yobe,Apartment,8.0,4.0,5.0,1973148.761
1600,,Apartment,5.0,4.0,5.0,1450447.288
1619,Ekiti,Terrace duplex,9.0,1.0,6.0,2895362.198
866,,Apartment,1.0,2.0,3.0,1036771.632
2183,,Apartment,5.0,2.0,1.0,1435877.91
625,,Detached duplex,5.0,2.0,2.0,1955439.685
11680,Bauchi,Townhouse,7.0,4.0,4.0,2263881.135
1194,Akwa Ibom,Semi-detached duplex,5.0,2.0,1.0,2363314.518
2713,Abia,Semi-detached duplex,8.0,4.0,4.0,2298933.409
9600,Borno,Terrace duplex,,1.0,2.0,1775423.264
2279,Adamawa,Semi-detached duplex,5.0,1.0,,1560879.677
5550,Kogi,Apartment,4.0,4.0,6.0,1434143.465
2991,Kwara,Apartment,4.0,2.0,,1285204.428
12944,Lagos,Apartment,7.0,5.0,,3411158.524
243,Gombe,Bungalow,3.0,4.0,,1404206.516
2378,Ogun,Terrace duplex,2.0,,4.0,1840085.921
5005,Delta,Apartment,4.0,4.0,,1870405.977
11766,Ekiti,Flat,7.0,2.0,,2286277.063
6898,Delta,,4.0,2.0,4.0,2057093.856
2272,Ondo,Penthouse,,2.0,4.0,2234857.051
166,Taraba,Apartment,9.0,,2.0,2280093.143
8226,,Townhouse,9.0,6.0,6.0,3066157.541
2772,Bayelsa,Townhouse,,3.0,1.0,1915888.169
7281,,Penthouse,5.0,4.0,2.0,2988371.233
2374,Katsina,Townhouse,2.0,2.0,,1353085.902
1016,Nasarawa,Bungalow,2.0,1.0,4.0,1249074.077
11311,Katsina,Semi-detached duplex,6.0,2.0,2.0,1986186.185
7596,Sokoto,Flat,8.0,,3.0,2137261.895
6217,,Mansion,9.0,5.0,6.0,5478795.204
8809,Kadna,,6.0,1.0,2.0,2106965.693
8084,Benue,,6.0,7.0,,2209234.875
7245,,Detached duplex,7.0,5.0,1.0,3130973.45
5678,,Semi-detached duplex,2.0,5.0,5.0,1368581.224
7992,Niger,Mansion,8.0,,,4298036.344
9580,Bayelsa,Penthouse,1.0,2.0,6.0,2676722.445
2786,Delta,Penthouse,9.0,4.0,,4947548.792
553,Benue,Mansion,5.0,6.0,6.0,3765656.696
12510,Zamfara,,7.0,3.0,2.0,2643452.222
12121,Zamfara,Bungalow,7.0,3.0,4.0,1914258.723
902,Katsina,Detached duplex,4.0,2.0,2.0,1697565.706
2918,Rivers,Semi-detached duplex,5.0,2.0,1.0,2391683.68
12089,Taraba,Penthouse,5.0,,2.0,2632074.902
9151,Adamawa,Terrace duplex,,6.0,3.0,2565671.766
11973,Edo,Townhouse,2.0,2.0,2.0,1596266.617
550,Kwara,,4.0,2.0,3.0,1714175.349
4991,Adamawa,Terrace duplex,5.0,2.0,,1829264.046
1001,Bauchi,Bungalow,2.0,6.0,,1071555.033
8384,Borno,Detached duplex,7.0,,5.0,2412349.813
11327,Kebbi,,6.0,4.0,3.0,2186571.153
1670,Jigawa,Townhouse,1.0,2.0,1.0,962436.7924
3153,,Semi-detached duplex,9.0,5.0,5.0,2788035.972
2012,Bauchi,,4.0,7.0,2.0,1581061.171
2026,Gombe,Apartment,7.0,2.0,5.0,1905067.519
12630,Anambra,,6.0,2.0,3.0,2375320.222
10589,Niger,Penthouse,5.0,7.0,5.0,2733575.423
3473,Kogi,Apartment,5.0,,3.0,1274086.816
2497,,Cottage,2.0,2.0,4.0,948868.2856
1864,Oyo,,2.0,2.0,,1677163.286
3486,Ebonyi,Mansion,6.0,1.0,5.0,3270401.525
1220,Adamawa,Terrace duplex,2.0,1.0,,1056487.313
9602,Ondo,,2.0,6.0,2.0,1955795.106
10894,Ogun,Flat,4.0,7.0,5.0,2158239.575
10048,Taraba,Penthouse,3.0,3.0,6.0,2076941.099
1013,Ebonyi,Detached duplex,,2.0,1.0,1251956.654
7567,Adamawa,Mansion,7.0,5.0,,4274975.175
2726,Rivers,Apartment,9.0,,6.0,3278832.121
12722,Enugu,,6.0,3.0,6.0,2507207.785
2742,Sokoto,Flat,3.0,1.0,4.0,1114262.498
6809,Cross River,Mansion,4.0,3.0,,3973041.099
7356,Yobe,Townhouse,3.0,6.0,,1535730.145
590,,Terrace duplex,2.0,1.0,3.0,1087509.245
2486,Jigawa,Bungalow,,2.0,2.0,915376.633
670,Gombe,Terrace duplex,1.0,,4.0,702726.1408
6588,Ebonyi,,6.0,4.0,6.0,2105815.618
11104,Edo,,7.0,1.0,6.0,2872567.11
12818,Bayelsa,Flat,3.0,5.0,2.0,2181645.632
2763,Benue,Penthouse,2.0,2.0,1.0,1862116.593
605,Imo,Flat,,2.0,4.0,1343770.694
9779,Yobe,Bungalow,3.0,1.0,,1122597.158
1506,,Bungalow,4.0,1.0,1.0,1769494.892
2253,Kwara,Penthouse,3.0,,3.0,2016142.704
7485,Bauchi,Detached duplex,4.0,3.0,2.0,1705434.594
9573,Edo,,1.0,6.0,4.0,1476506.475
1640,Lagos,,4.0,1.0,,5601496.382
5359,Ondo,Bungalow,9.0,4.0,3.0,2909768.086
4249,Cross River,Terrace duplex,1.0,5.0,,1600943.284
8264,Lagos,Bungalow,9.0,1.0,,4269536.37
105,Imo,Penthouse,,2.0,2.0,2739228.337
982,Enugu,,5.0,1.0,5.0,2351819.195
127,Oyo,Terrace duplex,2.0,3.0,1.0,1466868.065
7362,Katsina,,6.0,1.0,3.0,1974368.924
5063,Nasarawa,Flat,5.0,1.0,6.0,1840869.981
655,Niger,Apartment,6.0,,5.0,1720969.165
6570,Kebbi,Townhouse,7.0,3.0,,2252392.13
1060,Osun,,5.0,2.0,3.0,1704440.869
1600,Niger,Flat,5.0,1.0,,1513764.949
2472,Adamawa,Bungalow,,2.0,2.0,1033250.293
3204,Nasarawa,Terrace duplex,1.0,5.0,4.0,1296175.414
293,Oyo,Terrace duplex,,6.0,1.0,1599019.786
1949,,Penthouse,4.0,2.0,,2226538.683
4630,Osun,Bungalow,6.0,,,2021426.644
8393,Zamfara,Flat,9.0,7.0,4.0,2398756.965
7238,,Flat,9.0,6.0,5.0,2389565.761
1215,Adamawa,Flat,2.0,2.0,2.0,1099910.133
1124,Ekiti,Semi-detached duplex,,2.0,2.0,1294112.131
697,Cross River,Semi-detached duplex,,6.0,1.0,1743465.232
